,Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
5790,,CA-2017-140186,9/29/2017,10/2/2017,First Class,PG-18820,Patrick Gardner,Consumer,United States,Bakersfield,California,93309.0,West,OFF-FA-10002280,Office Supplies,Fasteners,Advantus Plastic Paper Clips,35.0,7.0,0.0,16.8
5791,5792.0,CA-2017-140186,9/29/2017,10/2/2017,First Class,PG-18820,Patrick Gardner,,United States,Bakersfield,California,93309.0,West,FUR-CH-10002961,Furniture,Chairs,"Leather Task Chair, Black",72.784,1.0,0.2,
5792,5793.0,CA-2017-140186,9/29/2017,10/2/2017,First Class,PG-18820,Patrick Gardner,Consumer,United States,Bakersfield,California,93309.0,,OFF-AP-10002578,Office Supplies,Appliances,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",97.84,2.0,0.0,25.4384
5793,5794.0,CA-2017-140186,9/29/2017,10/2/2017,First Class,PG-18820,Patrick Gardner,Consumer,United States,Bakersfield,California,93309.0,West,FUR-FU-10004848,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",51.75,1.0,0.0,15.525
5794,5795.0,CA-2017-140186,9/29/2017,10/2/2017,First Class,PG-18820,Patrick Gardner,Consumer,United States,,California,93309.0,West,OFF-BI-10003364,Office Supplies,,Binding Machine Supplies,,2.0,0.2,16.3352
5795,5796.0,CA-2014-124856,9/29/2014,10/3/2014,Second Class,LD-17005,Lisa DeCherney,Consumer,United States,New York City,New York,,,OFF-ST-10002615,Office Supplies,Storage,"Dual Level, Single-Width Filing Carts",1395.54,9.0,0.0,
5796,5797.0,CA-2014-124856,9/29/2014,10/3/2014,Second Class,LD-17005,Lisa DeCherney,Consumer,United States,New York City,New York,10011.0,,FUR-FU-10000521,Furniture,,"Seth Thomas 14"" Putty-Colored Wall Clock",117.36,4.0,0.0,36.3816
5797,5798.0,CA-2014-124856,9/29/2014,10/3/2014,Second Class,LD-17005,Lisa DeCherney,Consumer,United States,New York City,New York,,East,OFF-LA-10000121,Office Supplies,Labels,Avery 48,18.9,3.0,0.0,8.694
5798,5799.0,CA-2014-124856,9/29/2014,10/3/2014,Second Class,LD-17005,Lisa DeCherney,Consumer,United States,New York City,New York,10011.0,East,OFF-PA-10001289,Office Supplies,Paper,White Computer Printout Paper by Universal,77.52,2.0,,37.9848
5799,5800.0,,8/20/2014,,Second Class,CR-12730,Craig Reiter,Consumer,United States,Chicago,Illinois,60610.0,Central,FUR-CH-10004495,Furniture,Chairs,"Global Leather and Oak Executive Chair, Black",421.372,2.0,0.3,-6.0196
5800,5801.0,CA-2014-123225,7/11/2014,7/14/2014,First Class,MN-17935,Michael Nguyen,Consumer,United States,El Paso,Texas,79907.0,Central,TEC-PH-10000895,Technology,,Polycom VVX 310 VoIP phone,575.968,4.0,0.2,43.1976
5801,5802.0,CA-2014-123225,7/11/2014,,First Class,MN-17935,Michael Nguyen,Consumer,United States,El Paso,Texas,79907.0,Central,OFF-PA-10000552,Office Supplies,,Xerox 200,10.368,2.0,0.2,3.6288
5802,5803.0,CA-2015-163440,3/22/2015,3/24/2015,First Class,RD-19900,Ruben Dartt,Consumer,United States,Thousand Oaks,California,91360.0,West,TEC-PH-10000376,Technology,Phones,Square Credit Card Reader,15.984,2.0,0.2,1.1988
5803,5804.0,US-2017-106796,5/12/2017,5/19/2017,Standard Class,,Julie Prescott,Home Office,,Springfield,Ohio,45503.0,East,OFF-AR-10003504,Office Supplies,Art,Newell 347,10.272,3.0,0.2,
5804,5805.0,,11/13/2017,11/19/2017,Standard Class,KE-16420,Katrina Edelman,Corporate,,Dallas,Texas,75220.0,Central,OFF-ST-10000943,Office Supplies,Storage,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,61.792,4.0,0.2,6.1792
5805,5806.0,CA-2017-113873,,11/19/2017,Standard Class,,Katrina Edelman,Corporate,United States,Dallas,Texas,75220.0,Central,FUR-BO-10003441,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Fully Assembled",205.9992,,0.32,-27.2646
5806,5807.0,CA-2016-149783,,9/7/2016,Second Class,DL-13315,Delfina Latchford,Consumer,United States,Knoxville,Tennessee,37918.0,South,OFF-PA-10002195,Office Supplies,Paper,"RSVP Cards & Envelopes, Blank White, 8-1/2"" X 11"", 24 Cards/25 Envelopes/Set",12.192,3.0,0.2,4.1148
5807,5808.0,CA-2016-149783,,9/7/2016,Second Class,DL-13315,,Consumer,United States,Knoxville,Tennessee,37918.0,South,OFF-AP-10001205,Office Supplies,Appliances,Belkin 5 Outlet SurgeMaster Power Centers,87.168,2.0,,8.7168
5808,,CA-2016-149783,9/4/2016,9/7/2016,Second Class,DL-13315,Delfina Latchford,Consumer,United States,Knoxville,Tennessee,37918.0,,OFF-AR-10002987,Office Supplies,Art,Prismacolor Color Pencil Set,31.744,2.0,0.2,8.3328
5809,5810.0,CA-2016-125017,2/6/2016,2/11/2016,Standard Class,KB-16240,Karen Bern,Corporate,United States,,Tennessee,37421.0,South,FUR-FU-10000723,Furniture,Furnishings,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",132.224,4.0,0.2,-18.1808
5810,5811.0,US-2015-163279,3/22/2015,3/26/2015,Standard Class,JD-16150,Justin Deggeller,Corporate,United States,San Diego,California,92037.0,West,OFF-PA-10003127,Office Supplies,Paper,Easy-staple paper,,4.0,0.0,48.5392
5811,5812.0,US-2015-163279,3/22/2015,3/26/2015,Standard Class,JD-16150,Justin Deggeller,Corporate,United States,San Diego,California,92037.0,West,FUR-FU-10000747,Furniture,Furnishings,Tenex B1-RE Series Chair Mats for Low Pile Carpets,91.96,2.0,0.0,
5812,5813.0,US-2015-163279,3/22/2015,3/26/2015,Standard Class,JD-16150,Justin Deggeller,Corporate,,San Diego,,92037.0,West,TEC-PH-10001795,,Phones,ClearOne CHATAttach 160 -�speaker phone,1487.976,3.0,0.2,185.997
5813,5814.0,CA-2015-150196,7/2/2015,7/3/2015,First Class,SR-20740,Steven Roelle,Home Office,United States,,New York,10024.0,,OFF-PA-10003797,Office Supplies,Paper,Xerox 209,19.44,,,9.3312
5814,,US-2015-106495,6/15/2015,,First Class,AC-10450,Amy Cox,Consumer,United States,Tampa,Florida,,South,TEC-AC-10002718,Technology,Accessories,Belkin Standard 104 key USB Keyboard,11.672,1.0,0.2,-0.7295
5815,5816.0,CA-2014-124730,11/26/2014,11/26/2014,Same Day,LS-17245,Lynn Smith,,United States,Utica,New York,13501.0,East,TEC-PH-10002170,Technology,Phones,ClearSounds CSC500 Amplified Spirit Phone Corded phone,279.96,,0.0,78.3888
5816,5817.0,CA-2014-124730,11/26/2014,11/26/2014,Same Day,LS-17245,Lynn Smith,,United States,Utica,New York,13501.0,East,OFF-BI-10001078,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11""",12.912,3.0,0.2,4.6806
5817,5818.0,CA-2014-124730,11/26/2014,11/26/2014,Same Day,LS-17245,Lynn Smith,Consumer,United States,Utica,New York,13501.0,East,OFF-BI-10001031,Office Supplies,Binders,Pressboard Data Binders by Wilson Jones,17.088,4.0,0.2,5.7672
5818,5819.0,CA-2014-124730,,11/26/2014,Same Day,LS-17245,Lynn Smith,Consumer,United States,Utica,New York,,East,,Office Supplies,Labels,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",93.15,9.0,0.0,44.712
5819,5820.0,CA-2014-124730,11/26/2014,11/26/2014,Same Day,LS-17245,Lynn Smith,Consumer,United States,Utica,New York,13501.0,East,OFF-LA-10001613,,,Avery File Folder Labels,11.52,4.0,0.0,5.6448
5820,,CA-2017-117632,5/12/2017,5/18/2017,Standard Class,,Charles Sheldon,Corporate,United States,San Francisco,California,94122.0,West,OFF-SU-10000157,Office Supplies,Supplies,Compact Automatic Electric Letter Opener,238.62,2.0,0.0,4.7724
5821,5822.0,CA-2017-117632,5/12/2017,5/18/2017,Standard Class,CS-12175,Charles Sheldon,Corporate,United States,San Francisco,California,94122.0,West,OFF-AP-10004868,Office Supplies,Appliances,Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags,7.77,,0.0,2.0979
5822,5823.0,CA-2017-117632,5/12/2017,5/18/2017,Standard Class,CS-12175,Charles Sheldon,Corporate,United States,San Francisco,California,94122.0,West,FUR-TA-10001520,Furniture,Tables,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",285.48,5.0,0.2,-10.7055
5823,5824.0,CA-2017-117632,5/12/2017,5/18/2017,Standard Class,CS-12175,Charles Sheldon,Corporate,United States,San Francisco,California,,West,OFF-BI-10001900,Office Supplies,Binders,"DXL Angle-View Binders with Locking Rings, Black",19.168,4.0,0.2,
5824,5825.0,CA-2014-115056,5/2/2014,5/2/2014,Same Day,AR-10510,Andrew Roberts,Consumer,United States,Columbus,Ohio,,East,OFF-AP-10003971,Office Supplies,Appliances,,26.136,3.0,0.2,1.9602
5825,5826.0,CA-2017-161067,9/3/2017,9/6/2017,Second Class,KB-16405,Katrina Bavinger,Home Office,United States,New York City,New York,,,OFF-PA-10000418,Office Supplies,Paper,Xerox 189,,4.0,0.0,201.312
5826,5827.0,CA-2017-161067,9/3/2017,9/6/2017,Second Class,KB-16405,Katrina Bavinger,Home Office,United States,New York City,New York,10035.0,East,FUR-CH-10004626,Furniture,Chairs,Office Star Flex Back Scooter Chair with Aluminum Finish Frame,90.801,1.0,0.1,
5827,5828.0,CA-2017-161067,9/3/2017,9/6/2017,Second Class,KB-16405,Katrina Bavinger,Home Office,United States,New York City,New York,10035.0,East,FUR-CH-10004860,,Chairs,Global Low Back Tilter Chair,,2.0,0.1,-8.0784
5828,5829.0,CA-2017-161067,9/3/2017,9/6/2017,Second Class,KB-16405,Katrina Bavinger,Home Office,United States,,New York,10035.0,East,OFF-AR-10003251,Office Supplies,Art,Prang Drawing Pencil Set,5.56,,0.0,2.224
5829,,CA-2016-122063,12/3/2016,12/7/2016,,MM-17920,Michael Moore,Consumer,United States,Richmond,Indiana,47374.0,Central,FUR-TA-10004575,Furniture,Tables,Hon 5100 Series Wood Tables,581.96,2.0,0.0,104.7528
5830,5831.0,CA-2016-122063,12/3/2016,12/7/2016,Standard Class,MM-17920,Michael Moore,Consumer,United States,Richmond,Indiana,47374.0,Central,FUR-CH-10004754,Furniture,Chairs,"Global Stack Chair with Arms, Black",29.98,1.0,0.0,8.0946
5831,,CA-2015-111206,7/18/2015,7/22/2015,Standard Class,RF-19735,Roland Fjeld,Consumer,United States,San Diego,,92105.0,West,TEC-AC-10003095,Technology,Accessories,Logitech G35 7.1-Channel Surround Sound Headset,519.96,4.0,0.0,176.7864
5832,5833.0,CA-2016-142895,7/21/2016,7/26/2016,Standard Class,BP-11290,Beth Paige,,,Concord,North Carolina,28027.0,,OFF-LA-10000262,Office Supplies,,Avery 494,6.264,3.0,0.2,
5833,,CA-2016-142895,7/21/2016,7/26/2016,Standard Class,,Beth Paige,Consumer,United States,Concord,North Carolina,,South,FUR-CH-10002961,Furniture,Chairs,"Leather Task Chair, Black",363.92,5.0,0.2,0.0
5834,5835.0,CA-2015-101868,6/9/2015,6/16/2015,Standard Class,MJ-17740,Max Jones,Consumer,United States,Miami,Florida,33178.0,South,OFF-BI-10003876,Office Supplies,Binders,"Green Canvas Binder for 8-1/2"" x 14"" Sheets",64.2,5.0,0.7,-42.8
5835,,CA-2015-101868,6/9/2015,6/16/2015,,MJ-17740,Max Jones,Consumer,United States,,Florida,33178.0,,,,Binders,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",38.52,,0.7,-26.964
5836,5837.0,,6/9/2015,6/16/2015,Standard Class,MJ-17740,Max Jones,Consumer,United States,Miami,Florida,33178.0,South,TEC-AC-10004396,Technology,Accessories,Logitech Keyboard K120,72.6,,0.2,-8.1675
5837,5838.0,CA-2017-133207,11/27/2017,12/3/2017,Standard Class,DO-13645,Doug O'Connell,Consumer,United States,Los Angeles,,90036.0,West,,Technology,Phones,Griffin GC17055 Auxiliary Audio Cable,57.568,4.0,0.2,5.7568
5838,5839.0,,3/27/2015,4/3/2015,Standard Class,MV-17485,Mark Van Huff,Consumer,United States,Seattle,Washington,98115.0,West,OFF-ST-10000636,Office Supplies,Storage,Rogers Profile Extra Capacity Storage Tub,83.7,5.0,0.0,3.348
5839,5840.0,CA-2015-134992,9/22/2015,9/26/2015,Second Class,MG-17875,Michael Grace,Home Office,United States,Arlington,Virginia,22204.0,South,OFF-PA-10001972,Office Supplies,Paper,Xerox 214,,5.0,0.0,15.552
5840,5841.0,CA-2015-134992,9/22/2015,9/26/2015,Second Class,MG-17875,Michael Grace,,United States,Arlington,Virginia,22204.0,South,FUR-FU-10002554,Furniture,,"Westinghouse Floor Lamp with Metal Mesh Shade, Black",47.98,2.0,0.0,
5841,5842.0,CA-2015-126725,11/17/2015,11/21/2015,Standard Class,BS-11665,Brian Stugart,Consumer,United States,San Diego,California,92105.0,West,,Technology,Phones,RCA ViSYS 25825 Wireless digital phone,415.968,4.0,0.2,51.996
5842,5843.0,CA-2015-126725,11/17/2015,11/21/2015,Standard Class,BS-11665,Brian Stugart,Consumer,United States,San Diego,California,92105.0,,OFF-ST-10001418,Office Supplies,Storage,Carina Media Storage Towers in Natural & Black,304.9,5.0,0.0,6.098
5843,5844.0,,11/17/2015,11/21/2015,Standard Class,BS-11665,Brian Stugart,Consumer,United States,San Diego,California,92105.0,West,FUR-FU-10002813,,Furnishings,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",80.96,4.0,0.0,29.1456
5844,,CA-2015-126725,11/17/2015,11/21/2015,,,Brian Stugart,,United States,San Diego,California,92105.0,West,OFF-ST-10000129,Office Supplies,Storage,Fellowes Recycled Storage Drawers,777.21,7.0,,54.4047
5845,5846.0,CA-2015-126725,11/17/2015,11/21/2015,Standard Class,BS-11665,Brian Stugart,Consumer,United States,San Diego,California,92105.0,West,OFF-PA-10001639,Office Supplies,Paper,,32.4,5.0,0.0,15.552
5846,5847.0,CA-2015-126725,11/17/2015,11/21/2015,Standard Class,BS-11665,Brian Stugart,,United States,,California,92105.0,,FUR-CH-10001708,Furniture,Chairs,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,225.568,2.0,0.2,
5847,5848.0,CA-2015-126725,11/17/2015,11/21/2015,,BS-11665,Brian Stugart,Consumer,United States,San Diego,California,92105.0,West,FUR-FU-10001591,,Furnishings,Advantus Panel Wall Certificate Holder - 8.5x11,36.6,3.0,0.0,15.372
5848,5849.0,CA-2015-121783,11/10/2015,11/14/2015,Standard Class,,Philisse Overcash,Home Office,United States,Roseville,Minnesota,55113.0,Central,OFF-AP-10003849,Office Supplies,Appliances,Hoover Shoulder Vac Commercial Portable Vacuum,715.64,2.0,0.0,178.91
5849,5850.0,CA-2015-121783,,11/14/2015,Standard Class,PO-19180,Philisse Overcash,Home Office,United States,,,55113.0,Central,OFF-ST-10000078,Office Supplies,Storage,Tennsco 6- and 18-Compartment Lockers,795.51,3.0,0.0,143.1918
5850,5851.0,CA-2015-121783,11/10/2015,11/14/2015,Standard Class,PO-19180,,Home Office,United States,Roseville,Minnesota,55113.0,Central,TEC-CO-10001571,Technology,Copiers,Sharp 1540cs Digital Laser Copier,,1.0,0.0,274.995
5851,5852.0,,11/10/2015,11/14/2015,Standard Class,PO-19180,Philisse Overcash,Home Office,United States,Roseville,Minnesota,55113.0,Central,OFF-BI-10001658,Office Supplies,Binders,GBC Standard Therm-A-Bind Covers,74.76,3.0,0.0,34.3896
5852,5853.0,CA-2015-121783,,11/14/2015,Standard Class,PO-19180,Philisse Overcash,Home Office,United States,Roseville,Minnesota,55113.0,Central,FUR-FU-10004351,Furniture,Furnishings,,29.22,3.0,0.0,12.8568
5853,5854.0,US-2014-138835,9/10/2014,9/14/2014,,,Dianna Arnett,Home Office,United States,Virginia Beach,Virginia,23464.0,South,OFF-BI-10003314,Office Supplies,Binders,Tuff Stuff Recycled Round Ring Binders,9.64,2.0,0.0,4.7236
5854,5855.0,,,8/11/2015,Standard Class,AH-10690,Anna H�berlin,Corporate,United States,Dallas,Texas,75220.0,Central,OFF-ST-10001505,,Storage,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",33.488,7.0,0.2,-1.2558
5855,5856.0,CA-2015-112214,,,Standard Class,AH-10690,Anna H�berlin,Corporate,United States,Dallas,Texas,75220.0,Central,,,,Stiletto Hand Letter Openers,23.04,3.0,0.2,-4.896
5856,5857.0,CA-2015-112214,8/5/2015,8/11/2015,Standard Class,AH-10690,Anna H�berlin,Corporate,United States,Dallas,Texas,75220.0,Central,,Office Supplies,Binders,Avery Self-Adhesive Photo Pockets for Polaroid Photos,1.362,1.0,0.8,-2.1792
5857,5858.0,CA-2015-112214,8/5/2015,8/11/2015,Standard Class,AH-10690,Anna H�berlin,Corporate,United States,Dallas,Texas,75220.0,Central,FUR-FU-10002364,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",14.76,5.0,0.6,-11.439
5858,5859.0,US-2017-153255,9/3/2017,9/7/2017,Second Class,JK-15730,Joe Kamberova,Consumer,United States,,California,94521.0,West,FUR-BO-10004218,Furniture,Bookcases,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",,2.0,0.15,14.098
5859,5860.0,CA-2015-108119,,11/8/2015,Standard Class,MS-17530,,Consumer,United States,Conway,Arkansas,72032.0,,FUR-TA-10002530,,Tables,"Iceberg OfficeWorks 42"" Round Tables",301.96,2.0,0.0,45.294
5860,5861.0,CA-2015-157434,,5/4/2015,Second Class,JK-15640,Jim Kriz,,United States,Philadelphia,Pennsylvania,19120.0,East,OFF-PA-10001526,Office Supplies,Paper,Xerox 1949,7.968,2.0,0.2,2.8884
5861,5862.0,CA-2016-101525,5/1/2016,5/4/2016,Second Class,CM-12235,Chris McAfee,Consumer,,Little Rock,Arkansas,72209.0,South,OFF-PA-10001497,Office Supplies,Paper,Xerox 1914,,2.0,0.0,53.8608
5862,5863.0,CA-2016-101525,5/1/2016,5/4/2016,Second Class,CM-12235,Chris McAfee,Consumer,United States,Little Rock,Arkansas,72209.0,South,OFF-PA-10003936,Office Supplies,Paper,Xerox 1994,19.44,,,9.3312
5863,5864.0,CA-2016-101525,5/1/2016,5/4/2016,Second Class,CM-12235,Chris McAfee,Consumer,United States,Little Rock,Arkansas,72209.0,South,,Office Supplies,Art,DIXON Ticonderoga Erasable Checking Pencils,11.16,2.0,0.0,4.3524
5864,5865.0,US-2014-117968,8/5/2014,8/7/2014,Second Class,RS-19420,Ricardo Sperren,Corporate,United States,Meriden,Connecticut,6450.0,East,OFF-AP-10002765,Office Supplies,Appliances,Fellowes Advanced Computer Series Surge Protectors,79.47,3.0,0.0,22.2516
5865,5866.0,US-2014-117968,,8/7/2014,Second Class,,Ricardo Sperren,Corporate,United States,Meriden,Connecticut,6450.0,East,OFF-AR-10004165,Office Supplies,Art,"Binney & Smith inkTank Erasable Pocket Highlighter, Chisel Tip, Yellow",4.56,2.0,0.0,2.0064
5866,5867.0,US-2014-117968,,8/7/2014,Second Class,RS-19420,Ricardo Sperren,Corporate,United States,Meriden,Connecticut,6450.0,East,,Furniture,Chairs,Hon GuestStacker Chair,1133.35,5.0,0.0,294.671
5867,5868.0,CA-2016-158211,1/4/2016,1/8/2016,Standard Class,BP-11185,Ben Peterman,Corporate,United States,Philadelphia,Pennsylvania,19143.0,East,OFF-AR-10004078,Office Supplies,Art,,4.672,1.0,0.2,0.584
5868,5869.0,CA-2016-158211,1/4/2016,1/8/2016,Standard Class,BP-11185,Ben Peterman,Corporate,United States,Philadelphia,Pennsylvania,19143.0,East,OFF-BI-10002026,Office Supplies,Binders,Avery Arch Ring Binders,104.58,6.0,,
5869,5870.0,CA-2016-152247,11/7/2016,11/12/2016,Standard Class,MA-17995,Michelle Arnett,Home Office,United States,Cheyenne,Wyoming,82001.0,West,FUR-CH-10001215,,,Global Troy Executive Leather Low-Back Tilter,,4.0,0.2,100.196
5870,5871.0,CA-2016-128223,6/14/2016,6/14/2016,Same Day,EB-13705,Ed Braxton,Corporate,United States,Anaheim,California,92804.0,West,FUR-TA-10001771,Furniture,Tables,"Bush Cubix Conference Tables, Fully Assembled",1293.488,7.0,0.2,80.843
5871,5872.0,CA-2016-154235,9/24/2016,9/28/2016,Standard Class,RD-19900,Ruben Dartt,Consumer,United States,Bloomington,Indiana,47401.0,Central,FUR-FU-10004006,Furniture,Furnishings,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",127.95,3.0,,21.7515
5872,5873.0,CA-2017-129910,3/30/2017,4/3/2017,Standard Class,ME-17320,Maria Etezadi,Home Office,United States,Columbus,Georgia,31907.0,South,OFF-ST-10003282,Office Supplies,Storage,"Advantus 10-Drawer Portable Organizer, Chrome Metal Frame, Smoke Drawers",59.76,1.0,0.0,16.7328
5873,5874.0,CA-2017-133095,6/4/2017,6/4/2017,Same Day,EH-14005,Erica Hernandez,Home Office,United States,Jonesboro,Arkansas,72401.0,South,OFF-BI-10002353,Office Supplies,,GBC VeloBind Cover Sets,108.08,7.0,0.0,54.04
5874,5875.0,CA-2017-133095,6/4/2017,6/4/2017,Same Day,EH-14005,Erica Hernandez,Home Office,United States,Jonesboro,Arkansas,72401.0,South,OFF-BI-10004141,Office Supplies,Binders,Insertable Tab Indexes For Data Binders,9.54,3.0,0.0,4.3884
5875,5876.0,CA-2015-130554,4/7/2015,4/9/2015,First Class,FM-14290,Frank Merwin,Home Office,United States,Philadelphia,Pennsylvania,,East,OFF-AR-10001954,Office Supplies,Art,Newell 331,11.736,,,1.0269
5876,5877.0,CA-2014-152443,5/21/2014,5/26/2014,,FG-14260,Frank Gastineau,Home Office,United States,Lawrence,Massachusetts,1841.0,East,OFF-BI-10001071,Office Supplies,Binders,GBC ProClick Punch Binding System,447.86,7.0,0.0,219.4514
5877,5878.0,CA-2014-152443,5/21/2014,5/26/2014,Standard Class,FG-14260,Frank Gastineau,Home Office,,Lawrence,Massachusetts,1841.0,East,OFF-PA-10003022,,Paper,Xerox 1992,17.94,3.0,,
5878,,CA-2014-152443,5/21/2014,5/26/2014,Standard Class,,Frank Gastineau,Home Office,United States,Lawrence,Massachusetts,1841.0,East,OFF-AP-10001293,Office Supplies,Appliances,,245.88,6.0,0.0,68.8464
5879,5880.0,CA-2016-133319,9/5/2016,9/11/2016,Standard Class,MV-17485,Mark Van Huff,Consumer,,New York City,New York,10011.0,East,OFF-PA-10001815,,Paper,Xerox 1885,192.16,4.0,0.0,92.2368
5880,5881.0,CA-2016-133935,9/18/2016,9/22/2016,Standard Class,JW-15220,Jane Waco,Corporate,United States,San Diego,California,92105.0,West,FUR-CH-10001215,Furniture,Chairs,Global Troy Executive Leather Low-Back Tilter,801.568,,0.2,
5881,5882.0,CA-2016-133935,,9/22/2016,Standard Class,JW-15220,Jane Waco,Corporate,United States,,California,92105.0,West,OFF-PA-10000100,,,Xerox 1945,368.91,9.0,0.0,180.7659
5882,5883.0,CA-2016-133935,9/18/2016,9/22/2016,Standard Class,JW-15220,Jane Waco,Corporate,United States,San Diego,California,92105.0,West,FUR-CH-10002880,Furniture,Chairs,,885.528,9.0,0.2,-99.6219
5883,5884.0,CA-2016-136301,3/13/2016,3/15/2016,Second Class,EH-13765,Edward Hooks,Corporate,United States,San Francisco,California,94109.0,West,FUR-FU-10004712,Furniture,Furnishings,"Westinghouse Mesh Shade Clip-On Gooseneck Lamp, Black",28.28,2.0,0.0,7.3528
5884,5885.0,CA-2016-136301,,3/15/2016,Second Class,EH-13765,Edward Hooks,Corporate,United States,San Francisco,California,,West,,Office Supplies,Supplies,High Speed Automatic Electric Letter Opener,4912.59,3.0,0.0,196.5036
5885,5886.0,US-2014-109456,10/16/2014,10/17/2014,Same Day,LS-17245,Lynn Smith,,United States,San Francisco,California,,West,OFF-BI-10000136,Office Supplies,Binders,,14.352,3.0,,5.0232
5886,5887.0,US-2014-109456,10/16/2014,10/17/2014,Same Day,LS-17245,,Consumer,,,California,94110.0,West,TEC-AC-10003610,Technology,Accessories,Logitech�Illuminated - Keyboard,179.97,,0.0,86.3856
5887,5888.0,,10/8/2017,10/11/2017,,BP-11050,Barry Pond,Corporate,United States,Cranston,Rhode Island,2920.0,East,OFF-ST-10001837,Office Supplies,Storage,"SAFCO Mobile Desk Side File, Wire Frame",42.76,1.0,,11.1176
5888,5889.0,,5/7/2015,5/12/2015,Standard Class,CC-12220,Chris Cortes,Consumer,United States,Owensboro,Kentucky,42301.0,South,OFF-PA-10001952,Office Supplies,Paper,Xerox 1902,45.68,2.0,0.0,
5889,,CA-2016-166625,4/14/2016,4/17/2016,First Class,,Jill Matthias,Consumer,,Baltimore,Maryland,,East,OFF-BI-10002414,Office Supplies,Binders,GBC ProClick Spines for 32-Hole Punch,25.06,2.0,0.0,11.7782
5890,5891.0,CA-2016-146157,11/21/2016,11/26/2016,Standard Class,RD-19720,Roger Demir,Consumer,,Chicago,Illinois,60610.0,Central,OFF-PA-10001790,Office Supplies,Paper,Xerox 1910,38.432,1.0,0.2,13.4512
5891,5892.0,CA-2016-146157,11/21/2016,11/26/2016,,RD-19720,Roger Demir,Consumer,United States,Chicago,Illinois,60610.0,,OFF-ST-10001590,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",21.568,,0.2,1.6176
5892,5893.0,CA-2016-146157,11/21/2016,,Standard Class,,Roger Demir,Consumer,United States,Chicago,Illinois,60610.0,Central,TEC-AC-10003657,Technology,Accessories,Lenovo 17-Key USB Numeric Keypad,81.576,3.0,0.2,
5893,5894.0,CA-2017-159954,9/10/2017,9/14/2017,Standard Class,SS-20410,,Consumer,United States,Atlanta,,30318.0,South,OFF-BI-10004876,Office Supplies,Binders,Wilson Jones Suede Grain Vinyl Binders,2.78,1.0,0.0,1.3622
5894,5895.0,CA-2017-100825,9/9/2017,9/14/2017,,KD-16495,Keith Dawkins,Corporate,United States,Los Angeles,,90036.0,West,OFF-ST-10003123,Office Supplies,Storage,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,99.87,3.0,,23.9688
5895,5896.0,CA-2014-168305,11/1/2014,11/8/2014,Standard Class,PL-18925,Paul Lucas,Home Office,United States,,California,90049.0,West,OFF-LA-10003498,Office Supplies,Labels,Avery 475,44.4,3.0,0.0,
5896,5897.0,CA-2014-168305,11/1/2014,11/8/2014,Standard Class,PL-18925,Paul Lucas,Home Office,,Los Angeles,California,90049.0,West,,Office Supplies,Paper,Easy-staple paper,21.4,5.0,0.0,9.63
5897,5898.0,CA-2016-167682,4/3/2016,4/9/2016,Standard Class,ZD-21925,Zuschuss Donatelli,Consumer,United States,Richmond,Indiana,47374.0,Central,FUR-FU-10003799,Furniture,Furnishings,"Seth Thomas 13 1/2"" Wall Clock",71.12,4.0,0.0,22.0472
5898,5899.0,CA-2016-167682,4/3/2016,4/9/2016,Standard Class,,Zuschuss Donatelli,Consumer,United States,Richmond,,47374.0,Central,TEC-PH-10000673,Technology,Phones,Plantronics Voyager Pro HD - Bluetooth Headset,259.96,4.0,0.0,124.7808
5899,,,1/12/2017,1/16/2017,,,,Corporate,United States,San Francisco,California,94110.0,West,OFF-EN-10002621,Office Supplies,Envelopes,Staple envelope,9.78,1.0,0.0,4.89
5900,5901.0,,11/20/2015,11/24/2015,Standard Class,PB-18805,Patrick Bzostek,Home Office,United States,San Francisco,,94122.0,,,Office Supplies,Binders,Cardinal Poly Pocket Divider Pockets for Ring Binders,24.192,9.0,0.2,7.56
